"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:52:31,2015-03-17 00:52:31,2015-03-17 01:00:46,75,32,440,32,4,32,1,32,0,50,-1,1
"2",2015-03-16 22:54:01,2015-03-17 00:54:01,2015-03-17 01:02:11,76,32,640,32,6,32,1,32,0,50,-1,1
"3",2015-03-16 22:55:31,2015-03-17 00:55:31,2015-03-17 01:03:31,81,32,560,32,4,32,1,32,0,50,-1,1
"4",2015-03-16 22:57:01,2015-03-17 00:57:01,2015-03-17 01:04:54,82,32,400,32,3,32,1,32,0,50,-1,1
"5",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:44,80,32,600,32,5,32,1,32,0,50,-1,1
"6",2015-03-16 23:07:31,2015-03-17 01:07:31,2015-03-17 01:15:32,79,32,560,32,10,32,1,32,0,50,-1,1
"7",2015-03-16 23:51:01,2015-03-17 01:51:01,2015-03-17 01:58:57,81,32,640,32,6,32,1,32,0,50,-1,1
"8",2015-03-17 00:00:01,2015-03-17 02:00:01,2015-03-17 02:08:17,82,32,439,32,3,32,1,32,0,50,-1,1
"9",2015-03-17 00:09:01,2015-03-17 02:09:01,2015-03-17 02:18:09,82,32,360,32,3,32,1,32,0,50,-1,1
"10",2015-03-17 00:19:31,2015-03-17 02:19:31,2015-03-17 02:28:01,73,32,440,32,4,32,1,32,0,50,-1,1
"11",2015-03-17 00:24:01,2015-03-17 02:24:01,2015-03-17 02:32:27,82,32,480,32,4,32,1,32,0,50,-1,1
"12",2015-03-17 00:30:01,2015-03-17 02:30:01,2015-03-17 02:39:05,82,32,480,32,4,32,1,32,0,50,-1,1
"13",2015-03-17 00:36:01,2015-03-17 02:36:01,2015-03-17 02:44:32,76,32,440,32,4,32,1,32,0,50,-1,1
"14",2015-03-17 00:37:31,2015-03-17 02:37:31,2015-03-17 02:46:10,81,32,600,32,5,32,1,32,0,50,-1,1
"15",2015-03-17 00:39:01,2015-03-17 02:39:01,2015-03-17 02:47:24,82,32,520,32,4,32,1,32,0,50,-1,1
"16",2015-03-17 00:42:01,2015-03-17 02:42:01,2015-03-17 02:50:31,82,32,440,32,3,32,1,32,0,50,-1,1
"17",2015-03-17 00:48:01,2015-03-17 02:48:01,2015-03-17 02:56:33,83,32,439,32,3,32,1,32,0,50,-1,1
"18",2015-03-17 01:01:31,2015-03-17 03:01:31,2015-03-17 03:10:06,82,32,520,32,4,32,1,32,0,50,-1,1
"19",2015-03-17 01:06:01,2015-03-17 03:06:01,2015-03-17 03:14:29,75,32,440,32,4,32,1,32,0,50,-1,1
"20",2015-03-17 01:07:31,2015-03-17 03:07:31,2015-03-17 03:15:54,76,32,479,32,4,32,1,32,0,50,-1,1
"21",2015-03-17 01:10:31,2015-03-17 03:10:31,2015-03-17 03:18:57,82,32,479,32,3,32,1,32,0,50,-1,1
"22",2015-03-17 01:12:01,2015-03-17 03:12:01,2015-03-17 03:20:33,82,32,600,32,5,32,1,32,0,50,-1,1
"23",2015-03-17 01:13:31,2015-03-17 03:13:31,2015-03-17 03:22:54,82,32,400,32,3,32,1,32,0,50,-1,1
"24",2015-03-17 01:15:01,2015-03-17 03:15:01,2015-03-17 03:23:24,82,32,320,32,3,32,1,32,0,50,-1,1
"25",2015-03-17 01:16:31,2015-03-17 03:16:31,2015-03-17 03:25:12,82,32,320,32,3,32,1,32,0,50,-1,1
"26",2015-03-17 01:18:01,2015-03-17 03:18:01,2015-03-17 03:26:35,82,32,400,32,3,32,1,32,0,50,-1,1
"27",2015-03-17 01:24:01,2015-03-17 03:24:01,2015-03-17 03:32:32,79,32,680,32,6,32,1,32,0,50,-1,1
"28",2015-03-17 01:30:01,2015-03-17 03:30:01,2015-03-17 03:38:26,82,32,400,32,3,32,1,32,0,50,-1,1
"29",2015-03-17 01:36:01,2015-03-17 03:36:01,2015-03-17 03:44:39,77,32,520,32,5,32,1,32,0,50,-1,1
"30",2015-03-17 01:42:01,2015-03-17 03:42:01,2015-03-17 03:50:37,83,32,400,32,3,32,1,32,0,50,-1,1
"31",2015-03-17 01:54:01,2015-03-17 03:54:01,2015-03-17 04:02:28,78,32,559,32,5,32,1,32,0,50,-1,1
"32",2015-03-17 02:00:01,2015-03-17 04:00:01,2015-03-17 04:09:47,83,32,360,32,3,32,1,32,0,50,-1,1
"33",2015-03-17 02:03:01,2015-03-17 04:03:01,2015-03-17 04:11:28,83,32,440,32,3,32,1,32,0,50,-1,1
"34",2015-03-17 02:18:01,2015-03-17 04:18:01,2015-03-17 04:26:23,82,32,360,32,3,32,1,32,0,50,-1,1
"35",2015-03-17 02:19:31,2015-03-17 04:19:31,2015-03-17 04:27:58,82,32,480,32,4,32,1,32,0,50,-1,1
"36",2015-03-17 02:22:31,2015-03-17 04:22:31,2015-03-17 04:30:55,83,32,360,32,3,32,1,32,0,50,-1,1
"37",2015-03-17 02:37:31,2015-03-17 04:37:31,2015-03-17 04:45:54,82,32,439,32,3,32,1,32,0,50,-1,1
"38",2015-03-17 02:40:31,2015-03-17 04:40:31,2015-03-17 04:48:57,79,32,640,32,9,32,1,32,0,50,-1,1
"39",2015-03-17 02:42:01,2015-03-17 04:42:01,2015-03-17 04:50:28,83,32,440,32,3,32,1,32,0,50,-1,1
"40",2015-03-17 02:55:31,2015-03-17 04:55:31,2015-03-17 05:03:38,83,32,400,32,3,32,1,32,0,50,-1,1
"41",2015-03-17 02:57:01,2015-03-17 04:57:01,2015-03-17 05:05:15,82,32,440,32,3,32,1,32,0,50,-1,1
"42",2015-03-17 02:58:31,2015-03-17 04:58:31,2015-03-17 05:06:40,83,32,320,32,3,32,1,32,0,50,-1,1
"43",2015-03-17 03:43:31,2015-03-17 05:43:31,2015-03-17 05:51:51,83,32,440,32,3,32,1,32,0,50,-1,1
"44",2015-03-17 04:18:01,2015-03-17 06:18:01,2015-03-17 06:26:23,89,32,160,32,1,32,1,32,0,50,-1,1
"45",2015-03-17 04:22:31,2015-03-17 06:22:31,2015-03-17 06:30:50,77,32,479,32,4,32,1,32,0,50,-1,1
"46",2015-03-17 05:01:31,2015-03-17 07:01:31,2015-03-17 07:09:54,74,32,720,32,8,32,1,32,0,50,-1,1
"47",2015-03-17 05:04:31,2015-03-17 07:04:31,2015-03-17 07:12:52,60,32,99999,59,28,32,2,59,0,50,-1,1
"48",2015-03-17 05:15:01,2015-03-17 07:15:01,2015-03-17 07:23:35,85,32,320,32,2,32,1,32,0,50,-1,1
