"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:03:01,2015-03-17 00:03:01,2015-03-17 00:12:13,0,32,0,40,21,38,1,40,0,50,-1,1
"2",2015-03-16 22:06:01,2015-03-17 00:06:01,2015-03-17 00:14:52,0,32,0,40,21,38,1,40,0,50,-1,1
"3",2015-03-16 22:07:31,2015-03-17 00:07:31,2015-03-17 00:15:55,0,32,0,40,21,38,1,40,0,50,-1,1
"4",2015-03-16 22:09:01,2015-03-17 00:09:01,2015-03-17 00:17:23,0,32,40,32,21,38,1,38,0,50,-1,1
"5",2015-03-16 22:12:01,2015-03-17 00:12:01,2015-03-17 00:21:03,0,32,0,40,21,38,1,40,0,50,-1,1
"6",2015-03-16 22:15:01,2015-03-17 00:15:01,2015-03-17 00:24:04,0,32,0,40,21,38,1,40,0,50,-1,1
"7",2015-03-16 22:16:31,2015-03-17 00:16:31,2015-03-17 00:24:55,0,32,0,40,21,38,1,40,0,50,-1,1
"8",2015-03-16 22:18:01,2015-03-17 00:18:01,2015-03-17 00:26:24,0,32,0,40,21,38,1,40,0,50,-1,1
"9",2015-03-16 22:19:31,2015-03-17 00:19:31,2015-03-17 00:27:55,1,32,80,32,21,32,1,32,0,50,-1,1
"10",2015-03-16 22:21:01,2015-03-17 00:21:01,2015-03-17 00:29:29,0,32,0,40,21,38,1,40,0,50,-1,1
"11",2015-03-16 22:25:31,2015-03-17 00:25:31,2015-03-17 00:33:57,0,32,0,40,21,38,1,40,0,50,-1,1
"12",2015-03-16 22:27:01,2015-03-17 00:27:01,2015-03-17 00:36:05,0,32,0,40,21,38,1,40,0,50,-1,1
"13",2015-03-16 22:31:31,2015-03-17 00:31:31,2015-03-17 00:39:58,0,32,0,40,21,38,1,40,0,50,-1,1
"14",2015-03-16 22:33:01,2015-03-17 00:33:01,2015-03-17 00:41:28,0,32,0,40,21,38,1,40,0,50,-1,1
"15",2015-03-16 22:34:31,2015-03-17 00:34:31,2015-03-17 00:42:59,0,32,0,40,21,38,1,40,0,50,-1,1
"16",2015-03-16 22:36:01,2015-03-17 00:36:01,2015-03-17 00:44:32,0,32,0,40,21,38,1,40,0,50,-1,1
"17",2015-03-16 22:37:31,2015-03-17 00:37:31,2015-03-17 00:46:09,0,32,0,40,21,38,1,40,0,50,-1,1
"18",2015-03-16 22:40:31,2015-03-17 00:40:31,2015-03-17 00:49:03,0,32,0,40,21,38,1,40,0,50,-1,1
"19",2015-03-16 22:42:01,2015-03-17 00:42:01,2015-03-17 00:50:34,0,32,0,40,21,38,1,40,0,50,-1,1
"20",2015-03-16 22:43:31,2015-03-17 00:43:31,2015-03-17 00:52:05,0,32,0,40,21,38,1,40,0,50,-1,1
"21",2015-03-16 22:45:01,2015-03-17 00:45:01,2015-03-17 00:53:40,0,32,0,40,21,38,1,40,0,50,-1,1
"22",2015-03-16 22:46:31,2015-03-17 00:46:31,2015-03-17 00:55:08,0,32,0,40,21,38,1,40,0,50,-1,1
"23",2015-03-16 22:48:01,2015-03-17 00:48:01,2015-03-17 00:56:34,0,32,0,40,21,38,1,40,0,50,-1,1
"24",2015-03-16 22:49:31,2015-03-17 00:49:31,2015-03-17 00:58:11,0,32,0,40,21,38,1,40,0,50,-1,1
"25",2015-03-16 22:51:01,2015-03-17 00:51:01,2015-03-17 00:59:38,0,32,0,40,21,38,1,40,0,50,-1,1
"26",2015-03-16 23:00:01,2015-03-17 01:00:01,2015-03-17 01:08:39,0,32,0,40,21,38,1,40,0,50,-1,1
"27",2015-03-16 23:01:31,2015-03-17 01:01:31,2015-03-17 01:10:11,0,32,0,40,21,38,1,40,0,50,-1,1
"28",2015-03-16 23:03:01,2015-03-17 01:03:01,2015-03-17 01:11:41,0,32,0,40,21,38,1,40,0,50,-1,1
"29",2015-03-16 23:04:31,2015-03-17 01:04:31,2015-03-17 01:13:15,0,32,0,40,21,38,1,40,0,50,-1,1
"30",2015-03-16 23:06:01,2015-03-17 01:06:01,2015-03-17 01:14:38,0,32,0,40,21,38,1,40,0,50,-1,1
"31",2015-03-16 23:07:31,2015-03-17 01:07:31,2015-03-17 01:16:04,0,32,0,40,21,38,1,40,0,50,-1,1
"32",2015-03-16 23:09:01,2015-03-17 01:09:01,2015-03-17 01:18:28,0,32,0,40,21,38,1,40,0,50,-1,1
"33",2015-03-16 23:10:31,2015-03-17 01:10:31,2015-03-17 01:19:14,0,32,0,40,21,38,1,40,0,50,-1,1
"34",2015-03-16 23:12:01,2015-03-17 01:12:01,2015-03-17 01:20:43,0,32,0,40,21,38,1,40,0,50,-1,1
"35",2015-03-16 23:13:31,2015-03-17 01:13:31,2015-03-17 01:22:20,0,32,0,40,21,38,1,40,0,50,-1,1
"36",2015-03-16 23:16:31,2015-03-17 01:16:31,2015-03-17 01:26:06,0,32,0,40,21,38,1,40,0,50,-1,1
"37",2015-03-16 23:19:31,2015-03-17 01:19:31,2015-03-17 01:28:26,0,32,0,40,21,38,1,40,0,50,-1,1
"38",2015-03-16 23:21:01,2015-03-17 01:21:01,2015-03-17 01:29:58,0,32,0,40,21,38,1,40,0,50,-1,1
"39",2015-03-16 23:22:31,2015-03-17 01:22:31,2015-03-17 01:31:08,0,32,0,40,21,38,1,40,0,50,-1,1
"40",2015-03-16 23:25:31,2015-03-17 01:25:31,2015-03-17 01:34:24,0,32,0,40,21,38,1,40,0,50,-1,1
"41",2015-03-16 23:27:01,2015-03-17 01:27:01,2015-03-17 01:36:42,0,32,0,40,21,38,1,40,0,50,-1,1
"42",2015-03-16 23:28:31,2015-03-17 01:28:31,2015-03-17 01:37:06,0,32,0,40,21,38,1,40,0,50,-1,1
"43",2015-03-16 23:31:31,2015-03-17 01:31:31,2015-03-17 01:40:22,0,32,0,40,21,38,1,40,0,50,-1,1
"44",2015-03-16 23:36:01,2015-03-17 01:36:01,2015-03-17 01:45:40,0,32,0,40,21,38,1,40,0,50,-1,1
