"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:06:01,2015-03-17 00:06:01,2015-03-17 00:14:20,0,32,0,40,51,38,1,40,0,50,-1,1
"2",2015-03-16 22:54:01,2015-03-17 00:54:01,2015-03-17 01:02:15,0,32,0,40,51,38,1,40,0,50,-1,1
"3",2015-03-16 22:55:31,2015-03-17 00:55:31,2015-03-17 01:03:36,0,32,0,40,51,38,1,40,0,50,-1,1
"4",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:29,0,32,0,40,51,38,1,40,0,50,-1,1
"5",2015-03-16 23:18:01,2015-03-17 01:18:01,2015-03-17 01:26:23,0,32,0,40,51,38,1,40,0,50,-1,1
"6",2015-03-16 23:19:31,2015-03-17 01:19:31,2015-03-17 01:27:53,0,32,0,40,51,38,1,40,0,50,-1,1
"7",2015-03-16 23:30:01,2015-03-17 01:30:01,2015-03-17 01:38:40,0,32,0,40,51,38,1,40,0,50,-1,1
"8",2015-03-16 23:46:31,2015-03-17 01:46:31,2015-03-17 01:55:25,0,32,0,40,51,38,1,40,0,50,-1,1
"9",2015-03-16 23:51:01,2015-03-17 01:51:01,2015-03-17 01:58:58,0,32,0,40,51,38,1,40,0,50,-1,1
"10",2015-03-17 00:00:01,2015-03-17 02:00:01,2015-03-17 02:08:01,0,32,0,40,51,38,1,40,0,50,-1,1
"11",2015-03-17 00:01:31,2015-03-17 02:01:31,2015-03-17 02:09:38,0,32,0,40,51,38,1,40,0,50,-1,1
"12",2015-03-17 00:07:31,2015-03-17 02:07:31,2015-03-17 02:16:19,0,32,0,40,51,38,1,40,0,50,-1,1
"13",2015-03-17 00:13:31,2015-03-17 02:13:31,2015-03-17 02:21:54,0,32,0,40,51,38,1,40,0,50,-1,1
"14",2015-03-17 00:28:31,2015-03-17 02:28:31,2015-03-17 02:36:55,0,32,0,40,51,38,1,40,0,50,-1,1
"15",2015-03-17 00:33:01,2015-03-17 02:33:01,2015-03-17 02:41:28,0,32,0,40,51,38,1,40,0,50,-1,1
"16",2015-03-17 00:36:01,2015-03-17 02:36:01,2015-03-17 02:44:24,0,32,0,40,51,38,1,40,0,50,-1,1
"17",2015-03-17 00:37:31,2015-03-17 02:37:31,2015-03-17 02:46:02,0,32,0,40,51,38,1,40,0,50,-1,1
"18",2015-03-17 00:39:01,2015-03-17 02:39:01,2015-03-17 02:47:29,0,32,0,40,51,38,1,40,0,50,-1,1
