"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:03:01,2015-03-17 00:03:01,2015-03-17 00:11:49,0,32,0,40,39,38,1,40,0,50,-1,1
"2",2015-03-16 22:06:01,2015-03-17 00:06:01,2015-03-17 00:14:33,0,32,0,40,39,38,1,40,0,50,-1,1
"3",2015-03-16 22:12:01,2015-03-17 00:12:01,2015-03-17 00:20:45,0,32,0,40,39,38,1,40,0,50,-1,1
"4",2015-03-16 22:15:01,2015-03-17 00:15:01,2015-03-17 00:23:46,0,32,0,40,39,38,1,40,0,50,-1,1
"5",2015-03-16 22:24:01,2015-03-17 00:24:01,2015-03-17 00:33:34,0,32,0,40,39,38,1,40,0,50,-1,1
"6",2015-03-16 22:27:01,2015-03-17 00:27:01,2015-03-17 00:35:48,0,32,40,32,39,38,1,38,0,50,-1,1
"7",2015-03-16 22:36:01,2015-03-17 00:36:01,2015-03-17 00:44:24,0,32,0,40,39,38,1,40,0,50,-1,1
"8",2015-03-16 22:45:01,2015-03-17 00:45:01,2015-03-17 00:53:31,0,32,0,40,39,38,1,40,0,50,-1,1
"9",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:50,0,32,0,40,39,38,1,40,0,50,-1,1
"10",2015-03-16 23:01:31,2015-03-17 01:01:31,2015-03-17 01:09:54,0,32,0,40,39,38,1,40,0,50,-1,1
"11",2015-03-16 23:04:31,2015-03-17 01:04:31,2015-03-17 01:12:55,0,32,40,32,39,38,1,38,0,50,-1,1
"12",2015-03-16 23:09:01,2015-03-17 01:09:01,2015-03-17 01:18:09,0,32,0,40,39,38,1,40,0,50,-1,1
"13",2015-03-16 23:12:01,2015-03-17 01:12:01,2015-03-17 01:20:26,0,32,0,40,39,38,1,40,0,50,-1,1
"14",2015-03-16 23:13:31,2015-03-17 01:13:31,2015-03-17 01:21:59,0,32,0,40,39,38,1,40,0,50,-1,1
"15",2015-03-16 23:16:31,2015-03-17 01:16:31,2015-03-17 01:25:48,0,32,0,40,39,38,1,40,0,50,-1,1
"16",2015-03-16 23:19:31,2015-03-17 01:19:31,2015-03-17 01:28:01,0,32,0,40,39,38,1,40,0,50,-1,1
"17",2015-03-16 23:21:01,2015-03-17 01:21:01,2015-03-17 01:29:39,1,32,40,32,39,32,1,32,0,50,-1,1
"18",2015-03-16 23:22:31,2015-03-17 01:22:31,2015-03-17 01:30:49,0,32,0,40,39,38,1,40,0,50,-1,1
