"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:03:01,2015-03-17 00:03:01,2015-03-17 00:11:20,0,32,0,40,42,38,1,40,0,50,-1,1
"2",2015-03-16 22:40:31,2015-03-17 00:40:31,2015-03-17 00:48:52,0,32,0,40,42,38,1,40,0,50,-1,1
"3",2015-03-16 22:51:01,2015-03-17 00:51:01,2015-03-17 00:59:21,0,32,0,40,42,38,1,40,0,50,-1,1
"4",2015-03-16 22:54:01,2015-03-17 00:54:01,2015-03-17 01:02:12,0,32,0,40,42,38,1,40,0,50,-1,1
"5",2015-03-16 22:55:31,2015-03-17 00:55:31,2015-03-17 01:03:32,0,32,0,40,42,38,1,40,0,50,-1,1
"6",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:27,0,32,0,40,42,38,1,40,0,50,-1,1
"7",2015-03-16 23:30:01,2015-03-17 01:30:01,2015-03-17 01:38:40,0,32,0,40,42,38,1,40,0,50,-1,1
"8",2015-03-16 23:46:31,2015-03-17 01:46:31,2015-03-17 01:55:24,0,32,0,40,42,38,1,40,0,50,-1,1
"9",2015-03-16 23:49:31,2015-03-17 01:49:31,2015-03-17 01:57:54,0,32,40,32,42,38,1,38,0,50,-1,1
"10",2015-03-16 23:51:01,2015-03-17 01:51:01,2015-03-17 01:58:57,0,32,40,32,42,38,1,38,0,50,-1,1
"11",2015-03-17 00:00:01,2015-03-17 02:00:01,2015-03-17 02:07:59,0,32,0,40,42,38,1,40,0,50,-1,1
"12",2015-03-17 00:01:31,2015-03-17 02:01:31,2015-03-17 02:09:36,0,32,0,40,42,38,1,40,0,50,-1,1
"13",2015-03-17 00:07:31,2015-03-17 02:07:31,2015-03-17 02:16:18,0,32,0,40,42,38,1,40,0,50,-1,1
"14",2015-03-17 00:33:01,2015-03-17 02:33:01,2015-03-17 02:41:26,0,32,0,40,42,38,1,40,0,50,-1,1
"15",2015-03-17 00:43:31,2015-03-17 02:43:31,2015-03-17 02:51:54,0,32,0,40,42,38,1,40,0,50,-1,1
"16",2015-03-17 00:48:01,2015-03-17 02:48:01,2015-03-17 02:56:24,0,32,0,40,42,38,1,40,0,50,-1,1
"17",2015-03-17 00:55:31,2015-03-17 02:55:31,2015-03-17 03:03:48,0,32,0,40,42,38,1,40,0,50,-1,1
"18",2015-03-17 01:36:01,2015-03-17 03:36:01,2015-03-17 03:44:23,0,32,0,40,42,38,1,40,0,50,-1,1
"19",2015-03-17 01:39:01,2015-03-17 03:39:01,2015-03-17 03:47:23,0,32,40,32,42,38,1,38,0,50,-1,1
"20",2015-03-17 01:48:01,2015-03-17 03:48:01,2015-03-17 03:57:14,0,32,0,40,42,38,1,40,0,50,-1,1
"21",2015-03-17 01:51:01,2015-03-17 03:51:01,2015-03-17 03:59:24,0,32,0,40,42,38,1,40,0,50,-1,1
"22",2015-03-17 02:00:01,2015-03-17 04:00:01,2015-03-17 04:09:10,0,32,0,40,42,38,1,40,0,50,-1,1
"23",2015-03-17 02:15:01,2015-03-17 04:15:01,2015-03-17 04:23:23,0,32,0,40,42,38,1,40,0,50,-1,1
"24",2015-03-17 02:16:31,2015-03-17 04:16:31,2015-03-17 04:24:53,0,32,0,40,42,38,1,40,0,50,-1,1
"25",2015-03-17 02:21:01,2015-03-17 04:21:01,2015-03-17 04:29:23,0,32,40,32,42,38,1,38,0,50,-1,1
"26",2015-03-17 02:54:01,2015-03-17 04:54:01,2015-03-17 05:02:08,0,32,0,40,42,38,1,40,0,50,-1,1
"27",2015-03-17 02:55:31,2015-03-17 04:55:31,2015-03-17 05:03:39,0,32,0,40,42,38,1,40,0,50,-1,1
"28",2015-03-17 02:57:01,2015-03-17 04:57:01,2015-03-17 05:05:15,0,32,40,32,42,38,1,38,0,50,-1,1
"29",2015-03-17 02:58:31,2015-03-17 04:58:31,2015-03-17 05:06:41,0,32,0,40,42,38,1,40,0,50,-1,1
"30",2015-03-17 03:22:31,2015-03-17 05:22:31,2015-03-17 05:30:52,0,32,40,32,42,38,1,38,0,50,-1,1
"31",2015-03-17 04:07:31,2015-03-17 06:07:31,2015-03-17 06:15:51,1,32,80,32,42,32,1,32,0,50,-1,1
"32",2015-03-17 05:00:01,2015-03-17 07:00:01,2015-03-17 07:08:22,4,32,320,32,42,32,1,32,0,50,-1,1
"33",2015-03-17 05:13:31,2015-03-17 07:13:31,2015-03-17 07:21:54,4,32,280,32,42,32,1,32,0,50,-1,1
"34",2015-03-17 05:19:31,2015-03-17 07:19:31,2015-03-17 07:27:55,4,32,200,32,42,32,1,32,0,50,-1,1
"35",2015-03-17 05:30:01,2015-03-17 07:30:01,2015-03-17 07:38:24,4,32,280,32,37,32,1,32,0,50,-1,1
"36",2015-03-17 05:36:01,2015-03-17 07:36:01,2015-03-17 07:44:27,6,32,440,32,34,32,1,32,0,50,-1,1
"37",2015-03-17 05:37:31,2015-03-17 07:37:31,2015-03-17 07:46:04,11,32,600,32,26,32,1,32,0,50,-1,1
"38",2015-03-17 05:39:01,2015-03-17 07:39:01,2015-03-17 07:47:25,16,32,400,32,18,32,1,32,0,50,-1,1
"39",2015-03-17 05:40:31,2015-03-17 07:40:31,2015-03-17 07:49:00,11,32,520,32,26,32,1,32,0,50,-1,1
"40",2015-03-17 05:42:01,2015-03-17 07:42:01,2015-03-17 07:50:27,16,32,520,32,18,32,1,32,0,50,-1,1
"41",2015-03-17 05:43:31,2015-03-17 07:43:31,2015-03-17 07:51:59,5,32,480,32,26,32,1,32,0,50,-1,1
"42",2015-03-17 05:45:01,2015-03-17 07:45:01,2015-03-17 07:53:31,6,32,360,32,34,32,1,32,0,50,-1,1
"43",2015-03-17 05:46:31,2015-03-17 07:46:31,2015-03-17 07:54:58,3,32,200,32,42,32,1,32,0,50,-1,1
"44",2015-03-17 05:55:31,2015-03-17 07:55:31,2015-03-17 08:03:56,7,32,480,32,42,32,1,32,0,50,-1,1
"45",2015-03-17 05:57:01,2015-03-17 07:57:01,2015-03-17 08:05:34,11,32,360,32,34,32,1,32,0,50,-1,1
"46",2015-03-17 06:00:01,2015-03-17 08:00:01,2015-03-17 08:08:28,9,32,360,32,34,32,1,32,0,50,-1,1
"47",2015-03-17 06:01:31,2015-03-17 08:01:31,2015-03-17 08:09:59,7,32,480,32,42,32,1,32,0,50,-1,1
"48",2015-03-17 06:03:01,2015-03-17 08:03:01,2015-03-17 08:11:33,3,32,280,32,42,32,1,32,0,50,-1,1
"49",2015-03-17 06:04:31,2015-03-17 08:04:31,2015-03-17 08:13:05,6,32,400,32,42,32,1,32,0,50,-1,1
"50",2015-03-17 06:06:01,2015-03-17 08:06:01,2015-03-17 08:14:34,9,32,320,32,34,32,1,32,0,50,-1,1
"51",2015-03-17 06:07:31,2015-03-17 08:07:31,2015-03-17 08:15:55,4,32,280,32,42,32,1,32,0,50,-1,1
"52",2015-03-17 06:09:01,2015-03-17 08:09:01,2015-03-17 08:17:32,8,32,440,32,36,32,1,32,0,50,-1,1
"53",2015-03-17 06:10:31,2015-03-17 08:10:31,2015-03-17 08:18:55,6,32,440,32,42,32,1,32,0,50,-1,1
"54",2015-03-17 06:12:01,2015-03-17 08:12:01,2015-03-17 08:20:24,9,32,440,32,34,32,1,32,0,50,-1,1
"55",2015-03-17 06:13:31,2015-03-17 08:13:31,2015-03-17 08:22:11,7,32,560,32,42,32,1,32,0,50,-1,1
"56",2015-03-17 06:15:01,2015-03-17 08:15:01,2015-03-17 08:23:41,8,32,480,32,39,32,1,32,0,50,-1,1
"57",2015-03-17 06:16:31,2015-03-17 08:16:31,2015-03-17 08:25:00,8,32,520,32,42,32,1,32,0,50,-1,1
"58",2015-03-17 06:18:01,2015-03-17 08:18:01,2015-03-17 08:26:27,13,32,320,32,34,32,1,32,0,50,-1,1
"59",2015-03-17 06:19:31,2015-03-17 08:19:31,2015-03-17 08:27:57,18,32,520,32,33,32,1,32,0,50,-1,1
"60",2015-03-17 06:22:31,2015-03-17 08:22:31,2015-03-17 08:30:58,14,32,520,32,33,32,1,32,0,50,-1,1
"61",2015-03-17 06:27:01,2015-03-17 08:27:01,2015-03-17 08:38:20,7,32,440,32,42,32,1,32,0,50,-1,1
"62",2015-03-17 06:36:01,2015-03-17 08:36:01,2015-03-17 08:44:29,8,32,440,32,36,32,1,32,0,50,-1,1
"63",2015-03-17 06:37:31,2015-03-17 08:37:31,2015-03-17 08:46:01,10,32,600,32,39,32,1,32,0,50,-1,1
"64",2015-03-17 06:39:01,2015-03-17 08:39:01,2015-03-17 08:47:32,5,32,400,32,42,32,1,32,0,50,-1,1
"65",2015-03-17 06:40:31,2015-03-17 08:40:31,2015-03-17 08:48:59,10,32,600,32,39,32,1,32,0,50,-1,1
"66",2015-03-17 06:42:01,2015-03-17 08:42:01,2015-03-17 08:50:27,15,32,400,32,31,32,1,32,0,50,-1,1
"67",2015-03-17 06:45:01,2015-03-17 08:45:01,2015-03-17 08:53:29,14,32,520,32,23,32,1,32,0,50,-1,1
"68",2015-03-17 06:51:01,2015-03-17 08:51:01,2015-03-17 08:59:27,10,32,440,32,29,32,1,32,0,50,-1,1
"69",2015-03-17 07:10:31,2015-03-17 09:10:31,2015-03-17 09:17:29,10,32,440,32,28,32,1,32,0,50,-1,1
"70",2015-03-17 07:12:01,2015-03-17 09:12:01,2015-03-17 09:17:34,6,32,320,32,36,32,1,32,0,50,-1,1
"71",2015-03-17 07:13:31,2015-03-17 09:13:31,2015-03-17 09:17:41,6,32,400,32,42,32,1,32,0,50,-1,1
"72",2015-03-17 07:15:01,2015-03-17 09:15:01,2015-03-17 09:17:54,10,32,520,32,34,32,1,32,0,50,-1,1
"73",2015-03-17 07:16:31,2015-03-17 09:16:31,2015-03-17 09:18:04,15,32,400,32,26,32,1,32,0,50,-1,1
"74",2015-03-17 07:18:01,2015-03-17 09:18:01,2015-03-17 09:18:18,5,32,240,32,34,32,1,32,0,50,-1,1
"75",2015-03-17 07:19:31,2015-03-17 09:19:31,2015-03-17 09:19:45,10,32,440,32,39,32,1,32,0,50,-1,1
"76",2015-03-17 07:21:01,2015-03-17 09:21:01,2015-03-17 09:21:16,13,32,480,32,31,32,1,32,0,50,-1,1
"77",2015-03-17 07:22:31,2015-03-17 09:22:31,2015-03-17 09:22:46,18,32,520,32,23,32,1,32,0,50,-1,1
"78",2015-03-17 07:24:01,2015-03-17 09:24:01,2015-03-17 09:24:16,11,32,360,32,21,32,1,32,0,50,-1,1
