"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:39:01,2015-03-17 00:39:01,2015-03-17 00:47:22,1,32,200,32,27,32,1,32,0,50,-1,1
"2",2015-03-16 22:48:01,2015-03-17 00:48:01,2015-03-17 00:56:21,0,32,80,32,27,38,1,38,0,50,-1,1
"3",2015-03-16 22:55:31,2015-03-17 00:55:31,2015-03-17 01:03:40,0,32,0,40,27,38,1,40,0,50,-1,1
"4",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:35,1,32,80,32,27,32,1,32,0,50,-1,1
"5",2015-03-16 23:03:01,2015-03-17 01:03:01,2015-03-17 01:11:23,0,32,0,40,27,38,1,40,0,50,-1,1
"6",2015-03-16 23:07:31,2015-03-17 01:07:31,2015-03-17 01:15:37,0,32,0,40,27,38,1,40,0,50,-1,1
"7",2015-03-16 23:25:31,2015-03-17 01:25:31,2015-03-17 01:33:53,0,32,0,40,27,38,1,40,0,50,-1,1
"8",2015-03-16 23:30:01,2015-03-17 01:30:01,2015-03-17 01:38:51,0,32,40,32,27,38,1,38,0,50,-1,1
"9",2015-03-16 23:46:31,2015-03-17 01:46:31,2015-03-17 01:55:39,0,32,0,40,27,38,1,40,0,50,-1,1
"10",2015-03-16 23:48:01,2015-03-17 01:48:01,2015-03-17 01:56:24,0,32,0,40,27,38,1,40,0,50,-1,1
"11",2015-03-16 23:49:31,2015-03-17 01:49:31,2015-03-17 01:58:07,0,32,0,40,27,38,1,40,0,50,-1,1
"12",2015-03-16 23:51:01,2015-03-17 01:51:01,2015-03-17 01:59:14,0,32,0,40,27,38,1,40,0,50,-1,1
"13",2015-03-17 00:00:01,2015-03-17 02:00:01,2015-03-17 02:08:14,0,32,0,40,27,38,1,40,0,50,-1,1
"14",2015-03-17 00:07:31,2015-03-17 02:07:31,2015-03-17 02:16:32,0,32,0,40,27,38,1,40,0,50,-1,1
"15",2015-03-17 00:15:01,2015-03-17 02:15:01,2015-03-17 02:23:27,0,32,0,40,27,38,1,40,0,50,-1,1
"16",2015-03-17 00:19:31,2015-03-17 02:19:31,2015-03-17 02:27:57,0,32,0,40,27,38,1,40,0,50,-1,1
"17",2015-03-17 00:21:01,2015-03-17 02:21:01,2015-03-17 02:29:34,0,32,0,40,27,38,1,40,0,50,-1,1
"18",2015-03-17 00:25:31,2015-03-17 02:25:31,2015-03-17 02:34:00,0,32,0,40,27,38,1,40,0,50,-1,1
"19",2015-03-17 00:27:01,2015-03-17 02:27:01,2015-03-17 02:35:24,0,32,0,40,27,38,1,40,0,50,-1,1
"20",2015-03-17 00:28:31,2015-03-17 02:28:31,2015-03-17 02:36:58,0,32,0,40,27,38,1,40,0,50,-1,1
"21",2015-03-17 00:30:01,2015-03-17 02:30:01,2015-03-17 02:38:34,0,32,40,32,27,38,1,38,0,50,-1,1
"22",2015-03-17 00:31:31,2015-03-17 02:31:31,2015-03-17 02:39:54,0,32,0,40,27,38,1,40,0,50,-1,1
"23",2015-03-17 00:33:01,2015-03-17 02:33:01,2015-03-17 02:41:42,0,32,0,40,27,38,1,40,0,50,-1,1
"24",2015-03-17 00:34:31,2015-03-17 02:34:31,2015-03-17 02:43:13,0,32,40,32,27,38,1,38,0,50,-1,1
"25",2015-03-17 00:36:01,2015-03-17 02:36:01,2015-03-17 02:44:26,0,32,0,40,27,38,1,40,0,50,-1,1
"26",2015-03-17 00:37:31,2015-03-17 02:37:31,2015-03-17 02:46:03,0,32,40,32,27,38,1,38,0,50,-1,1
"27",2015-03-17 00:39:01,2015-03-17 02:39:01,2015-03-17 02:47:31,0,32,40,32,27,38,1,38,0,50,-1,1
"28",2015-03-17 00:42:01,2015-03-17 02:42:01,2015-03-17 02:50:24,0,32,0,40,27,38,1,40,0,50,-1,1
"29",2015-03-17 00:43:31,2015-03-17 02:43:31,2015-03-17 02:52:02,0,32,0,40,27,38,1,40,0,50,-1,1
"30",2015-03-17 00:45:01,2015-03-17 02:45:01,2015-03-17 02:53:29,0,32,0,40,27,38,1,40,0,50,-1,1
"31",2015-03-17 00:48:01,2015-03-17 02:48:01,2015-03-17 02:56:30,0,32,0,40,27,38,1,40,0,50,-1,1
"32",2015-03-17 00:49:31,2015-03-17 02:49:31,2015-03-17 02:57:59,0,32,0,40,27,38,1,40,0,50,-1,1
"33",2015-03-17 00:51:01,2015-03-17 02:51:01,2015-03-17 02:59:53,0,32,0,40,27,38,1,40,0,50,-1,1
"34",2015-03-17 01:01:31,2015-03-17 03:01:31,2015-03-17 03:10:04,0,32,0,40,27,38,1,40,0,50,-1,1
"35",2015-03-17 01:03:01,2015-03-17 03:03:01,2015-03-17 03:11:33,0,32,0,40,27,38,1,40,0,50,-1,1
"36",2015-03-17 01:04:31,2015-03-17 03:04:31,2015-03-17 03:12:59,0,32,0,40,27,38,1,40,0,50,-1,1
"37",2015-03-17 01:06:01,2015-03-17 03:06:01,2015-03-17 03:14:27,0,32,0,40,27,38,1,40,0,50,-1,1
"38",2015-03-17 01:07:31,2015-03-17 03:07:31,2015-03-17 03:16:08,0,32,0,40,27,38,1,40,0,50,-1,1
"39",2015-03-17 01:10:31,2015-03-17 03:10:31,2015-03-17 03:18:55,0,32,40,32,27,38,1,38,0,50,-1,1
"40",2015-03-17 01:12:01,2015-03-17 03:12:01,2015-03-17 03:20:31,0,32,0,40,27,38,1,40,0,50,-1,1
"41",2015-03-17 01:16:31,2015-03-17 03:16:31,2015-03-17 03:25:11,0,32,0,40,27,38,1,40,0,50,-1,1
"42",2015-03-17 01:18:01,2015-03-17 03:18:01,2015-03-17 03:26:33,0,32,0,40,27,38,1,40,0,50,-1,1
"43",2015-03-17 01:19:31,2015-03-17 03:19:31,2015-03-17 03:28:06,0,32,0,40,27,38,1,40,0,50,-1,1
"44",2015-03-17 01:21:01,2015-03-17 03:21:01,2015-03-17 03:29:36,0,32,0,40,27,38,1,40,0,50,-1,1
"45",2015-03-17 01:22:31,2015-03-17 03:22:31,2015-03-17 03:31:04,0,32,0,40,27,38,1,40,0,50,-1,1
"46",2015-03-17 01:24:01,2015-03-17 03:24:01,2015-03-17 03:32:30,0,32,40,32,27,38,1,38,0,50,-1,1
