"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:03:01,2015-03-17 00:03:01,2015-03-17 00:12:01,0,32,0,40,25,38,1,40,0,50,-1,1
"2",2015-03-16 22:06:01,2015-03-17 00:06:01,2015-03-17 00:14:41,0,32,0,40,25,38,1,40,0,50,-1,1
"3",2015-03-16 22:12:01,2015-03-17 00:12:01,2015-03-17 00:20:52,0,32,0,40,25,38,1,40,0,50,-1,1
"4",2015-03-16 22:15:01,2015-03-17 00:15:01,2015-03-17 00:23:53,0,32,0,40,25,38,1,40,0,50,-1,1
"5",2015-03-16 22:18:01,2015-03-17 00:18:01,2015-03-17 00:26:23,0,32,0,40,25,38,1,40,0,50,-1,1
"6",2015-03-16 22:24:01,2015-03-17 00:24:01,2015-03-17 00:33:40,0,32,0,40,25,38,1,40,0,50,-1,1
"7",2015-03-16 22:25:31,2015-03-17 00:25:31,2015-03-17 00:33:54,0,32,0,40,25,38,1,40,0,50,-1,1
"8",2015-03-16 22:27:01,2015-03-17 00:27:01,2015-03-17 00:35:58,0,32,0,40,25,38,1,40,0,50,-1,1
"9",2015-03-16 22:37:31,2015-03-17 00:37:31,2015-03-17 00:46:03,0,32,0,40,25,38,1,40,0,50,-1,1
"10",2015-03-16 22:40:31,2015-03-17 00:40:31,2015-03-17 00:48:56,0,32,0,40,25,38,1,40,0,50,-1,1
"11",2015-03-16 22:45:01,2015-03-17 00:45:01,2015-03-17 00:53:31,0,32,0,40,25,38,1,40,0,50,-1,1
"12",2015-03-16 22:46:31,2015-03-17 00:46:31,2015-03-17 00:54:56,0,32,0,40,25,38,1,40,0,50,-1,1
"13",2015-03-16 22:48:01,2015-03-17 00:48:01,2015-03-17 00:56:26,0,32,0,40,25,38,1,40,0,50,-1,1
"14",2015-03-16 22:49:31,2015-03-17 00:49:31,2015-03-17 00:58:00,0,32,0,40,25,38,1,40,0,50,-1,1
