"","DataTimestampUTC","DataTimestampLOCAL","SaveTimestampLOCAL","C_bKfz_Wert","C_bKfz_Status","C_qKfz_Wert","C_qKfz_Status","C_vKfz_Wert","C_vKfz_Status","C_ConcertStatus","C_TDCDetailStatus","C_IncidentAlarms_Wert","C_IncidentAlarms_Status","C_Dependance","C_Availability"
"1",2015-03-16 22:06:01,2015-03-17 00:06:01,2015-03-17 00:15:47,0,32,40,32,29,38,1,38,0,50,-1,1
"2",2015-03-16 22:13:31,2015-03-17 00:13:31,2015-03-17 00:22:52,0,32,40,32,29,38,1,38,0,50,-1,1
"3",2015-03-16 22:18:01,2015-03-17 00:18:01,2015-03-17 00:27:23,1,32,80,32,29,32,1,32,0,50,-1,1
"4",2015-03-16 22:22:31,2015-03-17 00:22:31,2015-03-17 00:32:04,1,32,80,32,29,32,1,32,0,50,-1,1
"5",2015-03-16 22:24:01,2015-03-17 00:24:01,2015-03-17 00:33:24,1,32,120,32,29,32,1,32,0,50,-1,1
"6",2015-03-16 22:25:31,2015-03-17 00:25:31,2015-03-17 00:35:02,0,32,40,32,29,38,1,38,0,50,-1,1
"7",2015-03-16 22:34:31,2015-03-17 00:34:31,2015-03-17 00:44:03,1,32,80,32,29,32,1,32,0,50,-1,1
"8",2015-03-16 22:39:01,2015-03-17 00:39:01,2015-03-17 00:48:43,1,32,120,32,29,32,1,32,0,50,-1,1
"9",2015-03-16 22:46:31,2015-03-17 00:46:31,2015-03-17 00:56:13,1,32,120,32,29,32,1,32,0,50,-1,1
"10",2015-03-16 22:48:01,2015-03-17 00:48:01,2015-03-17 00:57:35,0,32,0,40,29,38,1,40,0,50,-1,1
"11",2015-03-16 22:49:31,2015-03-17 00:49:31,2015-03-17 00:59:15,0,32,0,40,29,38,1,40,0,50,-1,1
"12",2015-03-16 22:52:31,2015-03-17 00:52:31,2015-03-17 01:01:40,0,32,40,32,29,38,1,38,0,50,-1,1
"13",2015-03-16 22:54:01,2015-03-17 00:54:01,2015-03-17 01:03:16,0,32,0,40,29,38,1,40,0,50,-1,1
"14",2015-03-16 22:55:31,2015-03-17 00:55:31,2015-03-17 01:03:56,0,32,0,40,29,38,1,40,0,50,-1,1
"15",2015-03-16 22:57:01,2015-03-17 00:57:01,2015-03-17 01:06:08,1,32,80,32,29,32,1,32,0,50,-1,1
"16",2015-03-16 22:58:31,2015-03-17 00:58:31,2015-03-17 01:06:55,0,32,0,40,29,38,1,40,0,50,-1,1
"17",2015-03-16 23:00:01,2015-03-17 01:00:01,2015-03-17 01:09:45,0,32,40,32,29,38,1,38,0,50,-1,1
"18",2015-03-16 23:01:31,2015-03-17 01:01:31,2015-03-17 01:10:46,0,32,40,32,29,38,1,38,0,50,-1,1
